iso_year,iso_week,censuscode,district,state,lat,lon,cases,deaths,is_outbreak,cases_lag1,cases_lag2,cases_lag3,cases_roll4w,temp_k,preci_mm,LAI,population_2024,pop_density_per_km2_2024,week_sin,week_cos,is_monsoon,growth_rate,cases_per_100k
2009,33,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.9541931152344,54.79999923706055,13.0,6788762,3350.87,-0.7485107481711011,-0.6631226582407952,1,0.0,0.0
2009,44,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.13128662109375,13.40000057220459,13.0,6788762,3350.87,-0.822983865893657,0.5680647467311548,0,0.0,0.0
2009,45,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.9714660644531,26.999998092651367,13.0,6788762,3350.87,-0.7485107481711011,0.6631226582407952,0,0.0,0.0
2010,6,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0169982910156,67.79999542236328,13.0,6788762,3350.87,0.6631226582407952,0.7485107481711011,0,0.0,0.0
2010,47,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.207763671875,0.10000000149011612,13.0,6788762,3350.87,-0.5680647467311559,0.8229838658936564,0,0.0,0.0
2011,11,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.6244201660156,47.400001525878906,13.0,6788762,3350.87,0.970941817426052,0.23931566428755804,0,0.0,0.0
2011,25,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0833740234375,28.099998474121094,13.0,6788762,3350.87,0.12053668025532308,-0.992708874098054,1,0.0,0.0
2011,36,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.56671142578125,26.399999618530273,13.0,6788762,3350.87,-0.9350162426854147,-0.3546048870425359,1,0.0,0.0
2011,49,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,270.90924072265625,5.5,13.0,6788762,3350.87,-0.35460488704253595,0.9350162426854147,0,0.0,0.0
2012,5,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.88397216796875,58.000003814697266,13.0,6788762,3350.87,0.5680647467311558,0.8229838658936564,0,0.0,0.0
2012,9,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.26788330078125,51.20000457763672,13.0,6788762,3350.87,0.8854560256532099,0.4647231720437686,0,0.0,0.0
2012,13,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275.70361328125,3.4000000953674316,13.0,6788762,3350.87,1.0,-1.6081226496766366e-16,0,0.0,0.0
2012,19,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.5116271972656,19.299999237060547,13.0,6788762,3350.87,0.7485107481711013,-0.663122658240795,0,0.0,0.0
2012,31,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.3556823730469,61.999996185302734,13.0,6788762,3350.87,-0.5680647467311556,-0.8229838658936566,1,0.0,0.0
2012,32,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.6568603515625,12.0,13.0,6788762,3350.87,-0.663122658240795,-0.7485107481711013,1,0.0,0.0
2012,33,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.0217590332031,15.300000190734863,13.0,6788762,3350.87,-0.7485107481711011,-0.6631226582407952,1,0.0,0.0
2012,34,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.17413330078125,43.900001525878906,13.0,6788762,3350.87,-0.8229838658936564,-0.5680647467311559,1,0.0,0.0
2012,35,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,130.0,2.0,0.0,,,,,291.504,0.3233541594,13.0,6788762,3350.87,-0.885456,-0.464723,1,0.0,1.9149
2013,42,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.4056701660156,0.8000000715255737,13.0,6788762,3350.87,-0.9350162426854148,0.35460488704253557,0,0.0,0.0
2014,3,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,265.7744445800781,0.0,13.0,6788762,3350.87,0.3546048870425356,0.9350162426854148,0,0.0,0.0
2014,12,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,273.4407958984375,52.900001525878906,13.0,6788762,3350.87,0.992708874098054,0.120536680255323,0,0.0,0.0
2014,35,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.876220703125,7.400000095367432,13.0,6788762,3350.87,-0.8854560256532096,-0.4647231720437691,1,0.0,0.0
2014,37,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,285.1759338378906,7.300000190734863,13.0,6788762,3350.87,-0.970941817426052,-0.23931566428755774,0,0.0,0.0
2015,4,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,267.3872375488281,25.80000114440918,13.0,6788762,3350.87,0.4647231720437685,0.8854560256532099,0,0.0,0.0
2015,21,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.9149169921875,18.399999618530273,13.0,6788762,3350.87,0.5680647467311558,-0.8229838658936564,0,0.0,0.0
2016,5,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.71728515625,0.0,13.0,6788762,3350.87,0.5680647467311558,0.8229838658936564,0,0.0,0.0
2016,16,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,277.47296142578125,11.399999618530273,13.0,6788762,3350.87,0.9350162426854148,-0.35460488704253545,0,0.0,0.0
2016,52,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,272.17254638671875,0.10000000149011612,13.0,6788762,3350.87,6.432490598706546e-16,1.0,0,0.0,0.0
2017,20,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.2547607421875,58.400001525878906,13.0,6788762,3350.87,0.6631226582407952,-0.7485107481711012,0,0.0,0.0
2018,50,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.0318298339844,8.499999046325684,13.0,6788762,3350.87,-0.2393156642875578,0.970941817426052,0,0.0,0.0
2018,51,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.6672668457031,0.0,13.0,6788762,3350.87,-0.12053668025532363,0.992708874098054,0,0.0,0.0
2019,7,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,268.93927001953125,86.69999694824219,13.0,6788762,3350.87,0.7485107481711011,0.6631226582407953,0,0.0,0.0
2020,28,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.3684387207031,14.700000762939453,13.0,6788762,3350.87,-0.23931566428755743,-0.9709418174260521,1,0.0,0.0
2020,34,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.4217224121094,34.400001525878906,13.0,6788762,3350.87,-0.8229838658936564,-0.5680647467311559,1,0.0,0.0
2020,46,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.7440490722656,123.5999984741211,13.0,6788762,3350.87,-0.6631226582407955,0.7485107481711007,0,0.0,0.0
2021,14,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,274.5437316894531,60.900001525878906,13.0,6788762,3350.87,0.992708874098054,-0.12053668025532288,0,0.0,0.0
2021,40,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.07440185546875,43.0,13.0,6788762,3350.87,-0.992708874098054,0.1205366802553232,0,0.0,0.0
2022,2,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,263.6889953613281,8.90000057220459,13.0,6788762,3350.87,0.23931566428755774,0.970941817426052,0,0.0,0.0
2022,16,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,278.3490905761719,67.30000305175781,13.0,6788762,3350.87,0.9350162426854148,-0.35460488704253545,0,0.0,0.0
2022,41,1,Kupwara,Jammu and Kashmir,34.6110236,74.23847867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.9363098144531,0.5,13.0,6788762,3350.87,-0.9709418174260521,0.23931566428755738,0,0.0,0.0
2009,19,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.52099609375,68.4000015258789,24.0,2658043,1271.36,0.7485107481711013,-0.663122658240795,0,0.0,0.0
2009,26,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.1814270019531,0.10000000149011612,24.0,2658043,1271.36,-3.216245299353273e-16,-1.0,1,0.0,0.0
2010,12,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.8805236816406,20.799999237060547,24.0,2658043,1271.36,0.992708874098054,0.120536680255323,0,0.0,0.0
2010,14,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.0061340332031,20.799999237060547,24.0,2658043,1271.36,0.992708874098054,-0.12053668025532288,0,0.0,0.0
2011,1,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,276.9701232910156,2.000000238418579,24.0,2658043,1271.36,0.12053668025532305,0.992708874098054,0,0.0,0.0
2012,35,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.8522644042969,26.099998474121094,24.0,2658043,1271.36,-0.8854560256532096,-0.4647231720437691,1,0.0,0.0
2013,24,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.75018310546875,191.70001220703125,24.0,2658043,1271.36,0.23931566428755768,-0.970941817426052,1,0.0,0.0
2015,47,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.97308349609375,0.0,24.0,2658043,1271.36,-0.5680647467311559,0.8229838658936564,0,0.0,0.0
2016,7,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.8808288574219,40.599998474121094,24.0,2658043,1271.36,0.7485107481711011,0.6631226582407953,0,0.0,0.0
2016,23,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.55462646484375,33.70000076293945,24.0,2658043,1271.36,0.35460488704253584,-0.9350162426854147,0,0.0,0.0
2017,48,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1311340332031,0.6000000238418579,24.0,2658043,1271.36,-0.4647231720437684,0.88545602565321,0,0.0,0.0
2018,2,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284.7180480957031,0.0,24.0,2658043,1271.36,0.23931566428755774,0.970941817426052,0,0.0,0.0
2018,31,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.5466003417969,41.099998474121094,24.0,2658043,1271.36,-0.5680647467311556,-0.8229838658936566,1,0.0,0.0
2019,8,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.87042236328125,58.89999771118164,24.0,2658043,1271.36,0.8229838658936564,0.5680647467311559,0,0.0,0.0
2019,26,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.5174560546875,0.5,24.0,2658043,1271.36,-3.216245299353273e-16,-1.0,1,0.0,0.0
2019,27,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.27874755859375,17.899999618530273,24.0,2658043,1271.36,-0.12053668025532283,-0.992708874098054,1,0.0,0.0
2019,28,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.0519714355469,40.0,24.0,2658043,1271.36,-0.23931566428755743,-0.9709418174260521,1,0.0,0.0
2019,29,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.4745788574219,40.39999771118164,24.0,2658043,1271.36,-0.3546048870425356,-0.9350162426854148,1,0.0,0.0
2019,30,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.060302734375,48.400001525878906,24.0,2658043,1271.36,-0.46472317204376806,-0.8854560256532101,1,0.0,0.0
2019,31,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,435.0,0.0,0.0,,,,,289.0266666,1.27725959,24.0,2658043,1271.36,-0.568065,-0.822984,1,0.0,16.3654
2020,27,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.2781677246094,5.5,24.0,2658043,1271.36,-0.12053668025532283,-0.992708874098054,1,0.0,0.0
2021,3,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,281.2394714355469,25.099998474121094,24.0,2658043,1271.36,0.3546048870425356,0.9350162426854148,0,0.0,0.0
2022,21,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.2102966308594,7.5,24.0,2658043,1271.36,0.5680647467311558,-0.8229838658936564,0,0.0,0.0
2022,38,16,Doda,Jammu and Kashmir,33.1449112,75.5473969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.21832275390625,44.499996185302734,24.0,2658043,1271.36,-0.992708874098054,-0.12053668025532357,0,0.0,0.0
2009,26,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.307373046875,0.0,22.0,15431,7.63,-3.216245299353273e-16,-1.0,1,0.0,0.0
2009,47,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.9317932128906,0.0,22.0,15431,7.63,-0.5680647467311559,0.8229838658936564,0,0.0,0.0
2010,9,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,289.9841613769531,4.700000286102295,22.0,15431,7.63,0.8854560256532099,0.4647231720437686,0,0.0,0.0
2011,12,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,293.51959228515625,4.199999809265137,22.0,15431,7.63,0.992708874098054,0.120536680255323,0,0.0,0.0
2011,38,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.1383361816406,1.0,22.0,15431,7.63,-0.992708874098054,-0.12053668025532357,0,0.0,0.0
2012,22,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,307.276123046875,1.2999999523162842,22.0,15431,7.63,0.46472317204376906,-0.8854560256532096,0,0.0,0.0
2012,43,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.46630859375,0.0,22.0,15431,7.63,-0.8854560256532101,0.464723172043768,0,0.0,0.0
2014,34,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.1264343261719,4.100000381469727,22.0,15431,7.63,-0.8229838658936564,-0.5680647467311559,1,0.0,0.0
2015,27,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.1898193359375,51.20000457763672,22.0,15431,7.63,-0.12053668025532283,-0.992708874098054,1,0.0,0.0
2015,28,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.1478576660156,74.9000015258789,22.0,15431,7.63,-0.23931566428755743,-0.9709418174260521,1,0.0,0.0
2015,30,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.0653991699219,35.69999694824219,22.0,15431,7.63,-0.46472317204376806,-0.8854560256532101,1,0.0,0.0
2015,32,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.9365539550781,27.599998474121094,22.0,15431,7.63,-0.663122658240795,-0.7485107481711013,1,0.0,0.0
2015,33,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.03564453125,29.599998474121094,22.0,15431,7.63,-0.7485107481711011,-0.6631226582407952,1,0.0,0.0
2015,34,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.15081787109375,60.70000457763672,22.0,15431,7.63,-0.8229838658936564,-0.5680647467311559,1,0.0,0.0
2015,35,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.2484436035156,9.699999809265137,22.0,15431,7.63,-0.8854560256532096,-0.4647231720437691,1,0.0,0.0
2015,36,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,306.0,0.0,0.0,,,,,296.6366666,0.1003939873,26.0,15431,7.63,-0.935016,-0.354605,1,0.0,1983.0212
2015,45,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.7666015625,13.199999809265137,22.0,15431,7.63,-0.7485107481711011,0.6631226582407952,0,0.0,0.0
2016,23,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.4457702636719,3.9000000953674316,22.0,15431,7.63,0.35460488704253584,-0.9350162426854147,0,0.0,0.0
2016,33,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.9249267578125,11.5,22.0,15431,7.63,-0.7485107481711011,-0.6631226582407952,1,0.0,0.0
2016,42,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.66986083984375,0.0,22.0,15431,7.63,-0.9350162426854148,0.35460488704253557,0,0.0,0.0
2016,52,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,287.3867492675781,0.4000000059604645,22.0,15431,7.63,6.432490598706546e-16,1.0,0,0.0,0.0
2017,18,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.5773620605469,2.299999952316284,22.0,15431,7.63,0.8229838658936565,-0.5680647467311557,0,0.0,0.0
2018,3,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.1868896484375,0.5,22.0,15431,7.63,0.3546048870425356,0.9350162426854148,0,0.0,0.0
2019,27,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.61041259765625,18.399999618530273,22.0,15431,7.63,-0.12053668025532283,-0.992708874098054,1,0.0,0.0
2019,28,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.2074279785156,56.5,22.0,15431,7.63,-0.23931566428755743,-0.9709418174260521,1,0.0,0.0
2019,29,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.3874816894531,30.300003051757812,22.0,15431,7.63,-0.3546048870425356,-0.9350162426854148,1,0.0,0.0
2019,30,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.1086120605469,128.8000030517578,22.0,15431,7.63,-0.46472317204376806,-0.8854560256532101,1,0.0,0.0
2019,31,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,435.0,0.0,1.0,306.0,,,306.0,296.09000000000003,1.982460361,18.0,15431,7.63,-0.568065,-0.822984,1,0.4216,2819.0007
2020,15,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.34552001953125,0.4000000059604645,22.0,15431,7.63,0.9709418174260521,-0.2393156642875575,0,0.0,0.0
2020,22,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.38720703125,34.599998474121094,22.0,15431,7.63,0.46472317204376906,-0.8854560256532096,0,0.0,0.0
2020,27,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.8854064941406,23.599998474121094,22.0,15431,7.63,-0.12053668025532283,-0.992708874098054,1,0.0,0.0
2020,28,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,304.2240905761719,17.5,22.0,15431,7.63,-0.23931566428755743,-0.9709418174260521,1,0.0,0.0
2020,35,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.19403076171875,172.89999389648438,22.0,15431,7.63,-0.8854560256532096,-0.4647231720437691,1,0.0,0.0
2020,38,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.8874816894531,0.0,22.0,15431,7.63,-0.992708874098054,-0.12053668025532357,0,0.0,0.0
2022,3,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.85772705078125,62.20000076293945,22.0,15431,7.63,0.3546048870425356,0.9350162426854148,0,0.0,0.0
2022,11,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.67767333984375,0.0,22.0,15431,7.63,0.970941817426052,0.23931566428755804,0,0.0,0.0
2022,47,21,Jammu,Jammu and Kashmir,32.7185614,74.8580917,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.09820556640625,0.0,22.0,15431,7.63,-0.5680647467311559,0.8229838658936564,0,0.0,0.0
2009,11,22,Samba,Jammu and Kashmir,32.57591175,75.12034456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.2705078125,0.0,23.0,2347098,2373.64,0.970941817426052,0.23931566428755804,0,0.0,0.0
2009,12,22,Samba,Jammu and Kashmir,32.57591175,75.12034456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.717529296875,4.40000057220459,23.0,2347098,2373.64,0.992708874098054,0.120536680255323,0,0.0,0.0
2009,33,22,Samba,Jammu and Kashmir,32.57591175,75.12034456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,301.160400390625,41.79999923706055,23.0,2347098,2373.64,-0.7485107481711011,-0.6631226582407952,1,0.0,0.0
2009,52,22,Samba,Jammu and Kashmir,32.57591175,75.12034456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.52764892578125,0.0,23.0,2347098,2373.64,6.432490598706546e-16,1.0,0,0.0,0.0
2010,1,22,Samba,Jammu and Kashmir,32.57591175,75.12034456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.9978942871094,0.0,23.0,2347098,2373.64,0.12053668025532305,0.992708874098054,0,0.0,0.0
2010,31,22,Samba,Jammu and Kashmir,32.57591175,75.12034456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,300.7455139160156,110.0999984741211,23.0,2347098,2373.64,-0.5680647467311556,-0.8229838658936566,1,0.0,0.0
2010,43,22,Samba,Jammu and Kashmir,32.57591175,75.12034456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.7255859375,0.0,23.0,2347098,2373.64,-0.8854560256532101,0.464723172043768,0,0.0,0.0
2011,14,22,Samba,Jammu and Kashmir,32.57591175,75.12034456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,292.2726135253906,10.100000381469727,23.0,2347098,2373.64,0.992708874098054,-0.12053668025532288,0,0.0,0.0
2011,20,22,Samba,Jammu and Kashmir,32.57591175,75.12034456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.32318115234375,6.0,23.0,2347098,2373.64,0.6631226582407952,-0.7485107481711012,0,0.0,0.0
2011,36,22,Samba,Jammu and Kashmir,32.57591175,75.12034456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.71038818359375,63.09999465942383,23.0,2347098,2373.64,-0.9350162426854147,-0.3546048870425359,1,0.0,0.0
2011,39,22,Samba,Jammu and Kashmir,32.57591175,75.12034456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,297.6609802246094,2.700000047683716,23.0,2347098,2373.64,-1.0,-1.8369701987210297e-16,0,0.0,0.0
2011,48,22,Samba,Jammu and Kashmir,32.57591175,75.12034456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,288.41961669921875,0.10000000149011612,23.0,2347098,2373.64,-0.4647231720437684,0.88545602565321,0,0.0,0.0
2011,50,22,Samba,Jammu and Kashmir,32.57591175,75.12034456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.66070556640625,0.0,23.0,2347098,2373.64,-0.2393156642875578,0.970941817426052,0,0.0,0.0
2012,4,22,Samba,Jammu and Kashmir,32.57591175,75.12034456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,282.3080139160156,0.5,23.0,2347098,2373.64,0.4647231720437685,0.8854560256532099,0,0.0,0.0
2012,37,22,Samba,Jammu and Kashmir,32.57591175,75.12034456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.3472900390625,68.30000305175781,23.0,2347098,2373.64,-0.970941817426052,-0.23931566428755774,0,0.0,0.0
2012,45,22,Samba,Jammu and Kashmir,32.57591175,75.12034456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,290.1979064941406,0.0,23.0,2347098,2373.64,-0.7485107481711011,0.6631226582407952,0,0.0,0.0
